nid	module	name
d78744b4	cellSsl	TLSv1_client_method
d78b41cb	cell_FreeType2	FT_Stroker_LineTo
d78efcc3		_ZNSt12strstreambuf9underflowEv
d7938b8d	cellSail	cellSailPlayerCreateDescriptor
d7a617f5	cellSysutil	cellWebBrowserConfigSetViewCondition2
d7a7a433	cellSearchUtility	cellSearchGetContentInfoGameComment
d7aa552e	sceNp2	sceNpAuthCreateOAuthRequest
d7bc220d		_ZNSt8time_putIcSt19ostreambuf_iteratorIcSt11char_traitsIcEEED1Ev
d7d3cd5d	cellHttp	cellHttpClientSetProxy
d7d6272f	cellSysutilAvc2	cellSysutilAvc2HideScreen
d7d873fb	libsynth2	cellSoundSynth2VoiceTrans
d7d92e51		_ZNSt9money_putIcSt19ostreambuf_iteratorIcSt11char_traitsIcEEED0Ev
d7dc3a8f		strtod
d7f0afaa	cell_FreeType2	FT_Vector_From_Polar
d7f43016		module_info
d7fb1fa6	sceNp	sceNpFriendlistCustom
d8270894		fdim
d830062a	sys_lv2dbg	sys_dbg_signal_to_coredump_handler
d830252c		_ZNSt12strstreambuf5_InitEiPcS0_i
d8310700	cellRudp	cellRudpPollWait
d8352a40	cellHttp	cellHttpClientSetSslClientCertificate
d83ab0c9	cellSync2	cellSync2QueuePop
d84b3689		_ZdlPv
d84daeb9	cellSailRec	cellSailFeederVideoNotifyCallCompleted
d85f2d10	cellAtracMulti	cellAtracMultiGetMaxSample
d86380d8	cellSpurs	cellSpursGetJobPipelineInfo
d8685383	cellSysutilAvcExt	cellSysutilAvcExtInitOptionParam
d86acb12	cellAtracMulti	cellAtracMultiDecode
d8721e2c	cellL10n	SJISstoEUCJPs
d87d972d	cellUsbd	cellUsbdResetDevice
d8a473a3	sceNpCommerce2	sceNpCommerce2InitGetCategoryContentsResult
d8aeb94a		_ZNSt8messagesIcED1Ev
d8b23008		_ZNSt8ios_baseD2Ev
d8b4eb20		__spu_thread_puttxt
d8c4096d		atan2f4
d8cb24cb	cellL10n	UTF32stoUCS2s
d8d157f5		f_expf
d8ea91f8	cellJpgDec	cellJpgDecDestroy
d8eaee9f	cellFont	cellFontGetCharGlyphMetrics
d8f3972d	cellUsbd	cellUsbdAllocateMemoryFromContainer
d8f79f4c		log10
d8f88e1a	cellGcmSys	_cellGcmSetFlipCommandWithWaitLabel
d912b0f4	cell_FreeType2	FT_Glyph_Transform
d93d52b1		_ZNSt9money_putIwSt19ostreambuf_iteratorIwSt11char_traitsIwEEED1Ev
d9674905		mspace_reallocalign
d97852b7		sinl
d97b0687		_Ctype
d97ce5d4		fesetround
d990858b	cellL10n	BIG5stoUTF8s
d9956ce7	sceNpCommerce2	sceNpCommerce2GetGameProductInfoFromGetProductInfoListResult
d9a0a879	cellGcmSys	cellGcmGetZcullInfo
d9a12c5e		_ZNKSt5ctypeIcE10do_toupperEPcPKc
d9a4f812		atoff
d9b7653e	cellGcmSys	cellGcmUnbindTile
d9b8c0ee	cellSysmodule	cellSysmoduleLoadModuleInternal
d9c0b463	cellRtc	cellRtcFormatRfc3339
d9c63afb	cellVideoPlayerUtility	cellVideoPlayerGetOutputStereoPicture
d9c9f093	cell_FreeType2	FT_Stroker_New
d9d8af82		_ZNSt15basic_streambufIwSt11char_traitsIwEE8overflowEi
d9ea3457	cellPamf	cellPamfReaderGetNumberOfEp
d9ea5709	cellSysutil	cellSysutilAvcHidePanel
d9f73b7b	libsnd3	cellSnd3GetVoice
d9fb1224	cellL10n	EUCCNtoUCS2
d9fdcec2	sceNpCommerce2	sceNpCommerce2CreateCtx
da0eb71a	sysPrxForUser	sys_lwcond_create
da0fb37e	cellFontFT	FTFaceH_FontStyleName
da1088ce		_ZNSt6locale5facet7_IncrefEv
da1b159a		_ZNSt6_MutexD2Ev
da217d1f		atanl
da31fc5d		_FFpcomp
da423963	libsnd3	cellSnd3SetSustainHold
da43f526	cellAtracMulti	cellAtracMultiSetLoopNum
da5469b3		_ZNSt9time_baseD0Ev
da56bfaa	cellHttp	cellHttpAuthCacheImport
da5a7eb8		strtoul
da67b37f	cellL10n	UTF8stoSBCSs
da8e322d	sceNpCommerce2	sceNpCommerce2GetPrice
daa5cd20	cellGame	cellGameSetParamString
dab029aa	cellAudio	cellAudioAddData
dab0a910		_ZNSt15basic_streambufIwSt11char_traitsIwEE9pbackfailEi
dadab118	libmixer	cellAANConnect
dae2d351	sceNp	sceNpMatchingGrantOwnership
daeada07		mallopt
daf3996f		_ZNSt6locale6globalERKS_
db14b37b	sys_lv2dbg	sys_dbg_set_address_to_dabr
db19194c	sceNpCommerce2	sceNpCommerce2GetGameSkuInfoFromGameProductInfo
db215455	cellRtcAlarm	cellRtcAlarmGetStatus
db23e867	cellGcmSys	cellGcmUnmapIoAddress
db2e4dc2	sceNp	sceNpScoreGetGameDataAsync
db5eae26		_ZNSt13basic_filebufIcSt11char_traitsIcEE5_InitEPSt6_FiletNS2_7_InitflE
db615095	cell_FreeType2	FT_Done_Glyph
db6b3250	sysPrxForUser	sys_spu_elf_get_segments
db70296c	cellPamf	cellPamfReaderGetMuxRateBound
db769b32	cellGcmSys	cellGcmMapLocalMemory
db819e03	cellUsbd	cellUsbdGetDeviceLocation
db864d11	cellUsbPspcm	cellUsbPspcmWaitData
db869f20	sys_fs	cellFsAioInit
db87b088	sceNp2	sceNpMatching2SetDefaultRequestOptParam
db9819f3	cellGame	cellGameDataCheck
dbc76e6d	libsnd3	cellSnd3SMFGetPlayPanpot
dbdb909f	sceNp	sceNpCommerceGetDataFlagStart
dbe32ed4	cellSail	cellSailPlayerIsEsVideoMuted
dbe84071	sceNp2	sceNpMatching2SignalingGetPeerNetInfo
dbf22bd1	cellRec	cellRecQueryMemSize
dbf300ca	sceNpClans	sceNpClansJoinClan
dbf4c59c	sys_io	cellPadGetCapabilityInfo
dbf70550	cellMusicDecodeUtility	cellMusicDecodeGetSelectionContext
dc09357e	cellGcmSys	cellGcmSetFlip
dc0c889c		_ZNSt8ios_base7copyfmtERKS_
dc14974c		fmaf4
dc151707		_f_log2f
dc3aa14b	cellNetAoi	cellNetAoiAddPeer
dc405507	cellHttp	cellHttpClientGetVersion
dc494430	cellGcmSys	cellGcmSetSecondVHandler
dc4d7540		_ZNSt5ctypeIwED1Ev
dc54886c	cellL10n	UCS2stoEUCKRs
dc578057	sysPrxForUser	sys_mmapper_map_memory
dc65ab00		_ZNSt9money_putIcSt19ostreambuf_iteratorIcSt11char_traitsIcEEED1Ev
dc751b40	sys_net	send
dc7ed599	cellHttp	cellHttpClientSetPerPipelineMax
dc9462c5	cellVideoPlayerUtility	cellVideoPlayerGetPlaybackStatus
dc981b5f		_ZNSt13basic_filebufIcSt11char_traitsIcEE9underflowEv
dca13593	cellSpurs	cellSpursTasksetAttributeEnableClearLS
dcad8026	libmixer	cellSurMixerStart
dcb6b27d	sceNp2	sceNpMatching2RegisterRoomEventCallback
dcdf003a	cellHttp	cellHttpAuthCacheFlush
dce51399	cellSysutil	cellWebComponentDestroy
dd000886	cellVoice	cellVoiceRemoveNotifyEventQueue
dd0c1e09	sysPrxForUser	_sys_spu_printf_attach_group
dd1b59f0	cellMic	cellMicOpen
dd3b27ac	sysPrxForUser	_sys_spu_printf_finalize
dd3d7ec0	cellVideoPlayerUtility	cellVideoPlayerSetTransferComplete
dd5ebdeb	cellL10n	UTF8stoSJISs
dd6e2008	cellSsl	SSLCERT_get_extension
dd724314	cellMic	cellMicStart
dd8660d2		atan2f4fast
dd8b1d47		_ZNSs5eraseEjj
dd91f304	cell_FreeType2	FT_Get_TrueType_Engine_Type
dd92118e		ceill
ddbac025		strcasecmp_ascii
ddc71a75		_SCE_Assert
ddc81b5a	cellSpurs	cellSpursTraceStop
ddce7d15	sceNp	sceNpScoreGetBoardInfoAsync
ddd19a89	cellMic	cellMicStartEx
dddabb32		remainderf
dde35a0c	cellVoice	cellVoiceSetMuteFlag
ddebd2a5	cellSail	cellSailAviMovieGetStreamByTypeAndIndex
de1bb092		init_by_array_TT800
de2f9c85		sys_process_atexit
de32a334		_Exitspawn
de509ead	cellPhotoUtility	cellPhotoExportProgress
de54e2fc	libgem	cellGemReset
de58c4c2	cellUsbd	cellUsbdIsochronousTransfer
de6afc37	cellSysutilAvc2	cellSysutilAvc2HideWindow
de6d308b	sceNp2	sceNpMatching2GetRoomPasswordLocal
de7833f2		_log2f4fast
de7ab33d	sceNpCommerce2	sceNpCommerce2DoProductCodeStartAsync
de7aff7a		memcpy16
de8cef62	cellSsl	SSL_do_handshake
de9b7905	cellAtracMulti	cellAtracMultiGetBufferInfoForResetting
dea29ef4	sys_net	sys_net_get_if_list
debee2af		strchr
dece76a6		acosf
ded17c26	sceNp	sceNpScoreGetClansMembersRankingByNpId
dee0836c	cellFont	cellFontExtend
deefdfa7	sys_io	cellKbSetReadMode
def86a83		isxdigit_ascii
defa1c17	cellL10n	UTF8stoHZs
defe3230		_ZNSt8ios_baseD1Ev
df0120c2	cellSpursJq	_cellSpursJobQueuePushFlush
df07be79	cellVideoPlayerUtility	cellVideoPlayerGetOutputPicture
df1e09e1		_ZNKSt5ctypeIwE9do_narrowEPKwS2_cPc
df2ed367	cellSysutilAvc2	cellSysutilAvc2GetVoiceMuting
df3c532a	cellSync2	_cellSync2CondAttributeInitialize
df5553ef	cellSail	cellSailDescriptorClearEs
df5a2432	cellRudp	cellRudpPollCancel
df6476bd	cellGcmSys	cellGcmSetWaitFlipUnsafe
df7edb4d		_ZSt9use_facetISt10moneypunctIwLb1EEERKT_RKSt6locale
df856979	sys_lv2dbg	sys_dbg_get_event_flag_information
df982d2c	cellAdec	cellAdecOpenExt
dfa9d08d	libad_core	sceAdGetSpaceInfo
dfab73aa	cellAtrac	cellAtracGetRemainFrame
dfb52083		_Stoxflt
dfd41734		_Exp
dfd63b62	sceNp	sceNpLookupUserProfile
dfd899b7	cellSailRec	cellSailComposerTryGetEsVideoAu
dfdd302e	cellSysutil	cellDiscGameRegisterDiscChangeCallback
dff1cda2	cellSail	cellSailRendererVideoNotifyOutputEos
dffb4e3c		casinl
dfff32cf	cellRtc	cellRtcGetDosTime
e01b199e	cellFont	cellFontGlyphRenderImage
e035f7d6	sceNp	sceNpBasicGetEvent
e03c7ab1		_Fspos
e0443a44	cellMusicExportUtility	cellMusicExportInitialize2
e0719847	sceNpTus	sceNpTusDeleteMultiSlotData
e075fabc	cellDmux	cellDmuxOpenExt
e08f3910	cellJpgDec	cellJpgDecSetParameter
e0998dbf	sysPrxForUser	sys_prx_get_module_id_by_name
e0a6dbe4	cellSpurs	_cellSpursSendSignal
e0ace309	cellDtcpIpUtility	cellDtcpIpSetEncryptedData
e0bc8d86		_Loctab
e0cef79e	cellResc	cellRescCreateInterlaceTable
e0da8efd	sysPrxForUser	sys_spu_image_close
e0e1ae12	cellVoice	cellVoiceEnd
e0ecbb45	cellRtc	cellRtcTickAddMonths
e0f90e44	sceNpCommerce2	sceNpCommerce2InitGetProductInfoListResult
e10183ce	sys_io	cellMouseEnd
e1288c47		atanhf
e12a2fbe	cellSailRec	cellSailRecorderReplaceEventHandler
e12c8c19	cellRemotePlay	cellRemotePlayGetComparativeVolume
e13ef6fc	libvdec	cellVdecSetFrameRate
e14ca62d	cellSpurs	cellSpursCreateTask2
e14cae97	cellSailRec	cellSailProfileSetEsAudioParameter
e15679fe	cellSailRec	cellSailVideoConverterGetResult
e15939c3	sys_fs	cellFsChangeFileSizeByFdWithoutAllocation
e15f38d9	cellSailRec	cellSailComposerFinalize
e163977f	cellPngDec	cellPngDecGetPLTE
e16de678	cellSailRec	cellSailVideoConverterCanGetResult
e16e679a	cellFont	cellFontGetEffectSlant
e1731df3	cellSpursJq	_cellSpursJobQueuePort2PushAndReleaseJobBody
e177fd02		_ZNSt7_MpunctIcED2Ev
e1858899		_Getpwctrtab
e186f9ac	cellSysutil	cellSysutilPacketBegin
e18c273c	cellSync	cellSyncLFQueueDepth
e196beab		_ZNSt9money_getIwSt19istreambuf_iteratorIwSt11char_traitsIwEEED0Ev
e1bc7add	cellSync	_cellSyncLFQueuePopBody
e1bd3587		fclose
e1c71b05		ccoshl
e1c9f675	sceNp	sceNpBasicMarkMessageAsUsed
e1e7b5ac	sceNpCommerce2	sceNpCommerce2GetProductInfoListCreateReq
e1e83c65		strncmp
e1ec7b6a	cellSysutil	cellSysutil_E1EC7B6A
e1f85a80	libgem	cellGemEnd
e1fb0ebd	cellHttpUtil	cellHttpUtilParseHeader
e206c08f		_ZNSt13basic_filebufIwSt11char_traitsIwEED0Ev
e22d74a4	cellRtc	cellRtcSetSystemTime
e22ed55d	cellSysutil	cellWebBrowserConfigSetFunction2
e2434507	sys_net	sys_net_set_netemu_test_param
e2485f79	cellSubDisplay	cellSubDisplayGetPeerList
e24eea19	sceNp	sceNpMatchingGetRoomListLimitGUI
e2590f60	sceNpClans	sceNpClansRemoveAnnouncement
e25c7b03	cellCamera	cellCameraRead2
e2877bea	sceNp	sceNpCommerceDestroyCtx
e28b206b	cellCamera	cellCameraReadComplete
e2b2ac5a		_ZNSt6locale5facet9_RegisterEv
e2b596ec		ccosf
e2c5274a		_WStoflt
e2de89e6		csqrtf
e2e65cfc	libgem	cellGemEnableMagnetometer2
e2ea549b	cellAdec	cellAdecEndSeq
e2eabb32	cellL10n	eucjp2kuten
e2f14dcf	cellFont	cellFontStatic
e2f1d4b2		tanh
e315a0b2	cellGcmSys	cellGcmGetConfiguration
e31bd1ca	cellDtcpIpUtility	cellDtcpIpClose
e31cc0d3		_ilogbf4
e34a25c8	cellSsl	SSL_get_error
e36c660e	sceNp	sceNpCommerceDoCheckoutStartAsync
e3812672		fdopen
e3bf9a28	sceNpTrophy	sceNpTrophyCreateContext
e3c424b3	cellHttp	cellHttpTransactionGetSslCipherString
e3cc73f3		puts
e3d28395	sys_fs	cellFsSetAttribute
e3d91db3		raw_spu_read_double
e3e379b8		_expf4fast
e3e4f0d6	libgem	cellGemInvalidateCalibration
e3edd790		_ZNSt8bad_castD1Ev
e3f56f62	cellSailRec	cellSailRecorderCloseStream
e3fbf64d	cellUsbPspcm	cellUsbPspcmRegister
e4046afe	cellAudio	cellAudioGetPortBlockTag
e40ba755		strtok
e40e3dfc	cellSysutilAvc2	cellSysutilAvc2GetScreenShowStatus
e4416e82	cellPngDec	cellPngDecGetsRGB
e442faa8	sys_io	cellPadLddUnregisterController
e44827ed	sys_fs	cellFsAclWrite
e44874f3	cellGcmSys	cellGcmSysGetLastVBlankTime
e44bf0bf		atof
e4645af8	cellSysutilAvconfExt	cellAudioOutSetDeviceMode
e469fb20		_Atexit
e46f3662	cell_FreeType2	FT_Cos
e48348e9		vprintf
e492a675	cellFiber	cellFiberPpuHasRunnableFiber
e4944a1c	cellSpurs	cellSpursCreateTask2WithBinInfo
e4969d9d	cell_FreeType2	FT_Vector_Unit
e4ac32ca	sceNp2	sceNpMatching2GetRoomDataExternalList
e4b8fc4d	cellCelpDec	_SceAdecCorrectPtsValue_Celp
e4c51d4c		wcstoimax
e4cc15ba	cellImeJpUtility	cellImeJpGetCandidateList
e5073959	cellSsl	SSL_read
e51a4944	sceNpCommerce2	sceNpCommerce2GetGameProductInfoFromContentInfo
e5282470	cellFontFT	FTFaceH_GetMaxHorizontalAdvance
e528a368		_ZNKSt7_MpunctIcE14do_curr_symbolEv
e535b0d3	cellSail	cellSailPlayerStart
e53f91f2	cellGifDec	cellGifDecExtReadHeader
e5443be7	cellSpurs	cellSpursQueueAttachLv2EventQueue
e54f1fe0		_ZNKSt9bad_alloc8_DoraiseEv
e558748d	cellSysutil	cellVideoOutGetResolution
e55a4804	cellSsl	SSL_set_ssl_method
e584836c		_LPoly
e58fc9b5		erfl
e5a0be9f		_powf4fast
e5d2293f		_Force_raise
e5e0572a	cellSailRec	cellSailFeederVideoNotifyFrameOut
e5e1dcbc		_ZNSt15basic_streambufIwSt11char_traitsIwEE5imbueERKSt6locale
e5e2b09d	cellSysutil	cellAudioOutGetNumberOfDevice
e5ea65e8		feraiseexcept
e5ea9e2b		_Isdst
e5f09c80		llabs
e60ee9e5		fputws
e61cb17a	sys_net	_sys_net_lib_free
e61f7ee9	sceNpMatchingInt	sceNpMatchingSendRoomMessage
e63eb964	cellMinisSaveData	cellMinisSaveDataListDelete
e64582b3	cellSysutil	cellOskDialogLoadAsyncExt
e6547e35		_ZNSt8messagesIwED0Ev
e665f9a9	cellFiber	cellFiberPpuSchedulerTraceStop
e667985a		_ZNSt8time_putIcSt19ostreambuf_iteratorIcSt11char_traitsIcEEED0Ev
e66bac36	sysPrxForUser	console_putc
e68a65ac	cellUsbPspcm	cellUsbPspcmReset
e68e4744	cell_FreeType2	FT_DivFix
e6a7de0a		ungetc
e6b37362	cellSheap	cellKeySheapBufferDelete
e6c1ff41		llrint
e6c43c58	cellOskExtUtility	cellOskDialogExtEnableHalfByteKana
e6c7d333	cellHttp	cellHttpClientSetMinSslVersion
e6c8f3f9	sceNp	sceNpDrmProcessExitSpawn2
e6d4202f	cellHttp	cellHttpsEnd
e6d9e234	cellL10n	UTF8toBIG5
e6f2c1e7	sysPrxForUser	sys_process_exit
e6f5711b	cellL10n	UTF16stoUTF8s
e7086f05	cellRtc	cellRtcGetWin32FileTime
e70f874e	cellSpursJq	cellSpursJobQueueAttributeSetGrabParameters
e717ac73	cellSpurs	cellSpursTaskExitCodeTryGet
e73c90ba	libad_core	sceAdGetConnectionInfo
e73cb0d2	cellSearchUtility	cellSearchPrepareFile
e74b2cb1	cellGifDec	cellGifDecDestroy
e74ce7bd	cellMusicUtility	cellMusicSetVolume
e7563ce6	fs_utility_init	fs_utility_init_E7563CE6
e75c40f2	sysPrxForUser	sys_process_get_paramsfo
e75f6e21		_ZNKSt12length_error8_DoraiseEv
e76964f5	sysPrxForUser	sys_game_board_storage_read
e769e5cf		fmod
e76c9700	cellImeJpUtility	cellImeJpModeCaretLeft
e76e79ab	cellUsbPspcm	cellUsbPspcmCancelWaitData
e77fafb5	cellSysutil	_ZN8cxmlutil6SetIntERKN4cxml7ElementEPKci
e7951dee	cellSysutil	cellGameDataCheckCreate
e7a3bc7a	sceNp2	sceNpMatching2CreateJoinRoom
e7b0e69a	cellSpurs	cellSpursJobSetMaxGrab
e7d8449e		_ZdlPvjS_
e7d9f074	cellSysutil	_ZNK4cxml7Element14GetNextSiblingEv
e7dcd3b4	sceNp	sceNpManagerRegisterCallback
e7dd87e1	cellSpurs	cellSpursGetTasksetId
e7def231		_Getfloat
e7ebf1ef	cell_FreeType2	FT_Stroker_Set
e7ef3a80	sysPrxForUser	sys_prx_load_module_list_on_memcontainer
e7fa820b	cellSysutil	cellSaveDataEnableOverlay
e800f586	cellOskExtUtility	cellOskDialogExtRegisterForceFinishCallback
e82969e2	sceNpClans	sceNpClansAbortRequest
e82a422d		_ZNKSt8numpunctIwE11do_truenameEv
e839380f	cellMic	cellMicStopEx
e840f449	cellUsbPspcm	cellUsbPspcmWaitResetAsync
e847341f	sceNpTus	sceNpTusSetDataAsync
e853d388	sceNp	sceNpSignalingGetConnectionFromNpId
e857a0ca	cellFont	cellFontRenderCharGlyphImageVertical
e8586ec6	cellPamf	cellPamfReaderGetEpIteratorWithIndex
e8691be5		_ZNSt5ctypeIwED0Ev
e89071ad		isalpha_ascii
e897c835	cellSheap	cellKeySheapBarrierNew
e8a67160	sceNp	sceNpScoreGetClansMembersRankingByNpIdAsync
e8b1c18d	cellSysutilAvcExt	cellSysutilAvcExtSetWindowZorder
e8bb13ff	sceNp2	sceNpAuthGetAuthorizationCode
e8c15f8a		_ZNSt7_MpunctIwED2Ev
e8d86c43	cellSailRec	cellSailProfileSetStreamParameter
e8dee79c	cellSysutil	cellWebBrowserDestroy2
e8fcf1f8		acosf4fast
e90effea	cellMusicExportUtility	cellMusicExportFinalize
e9137453		fwprintf
e913a166		logf4fast
e92f3fb8		_f_fmaf
e93abfca		ctan
e956bf64	cell_FreeType2	FT_Done_FreeType
e956dc64	cellL10n	JISstoUCS2s
e95bfc2c	cellHttp	cellHttpGetMemoryInfo
e95ffa0a		sys_process_wait_for_game_process
e97c9bd4	cellPngDec	cellPngDecSetParameter
e9892674		_FGamma_big
e9946648	sceNp2	sceNpMatching2SignalingGetCtxOpt
e9a1bd84	sysPrxForUser	sys_lwcond_signal_all
e9a2cc40		raw_spu_write_long
e9ac8223		_LCmulcr
e9b560a5		sscanf
e9bf2110	cellSync	_cellSyncLFQueueGetPushPointer
e9d7a4ae		_ZNKSt8time_putIwSt19ostreambuf_iteratorIwSt11char_traitsIwEEE6do_putES3_RSt8ios_basewPKSt2tmcc
e9f501df		crealf
ea1e83e3		f_logf
ea2d4881	cellImeJpUtility	cellImeJpGetConvertYomiString
ea2e9ffc	sceNp	sceNpLookupCreateTransactionCtx
ea6dc1ad	cellFiber	cellFiberPpuUtilWorkerControlCheckFlags
ea7e20fc	cellSailRec	cellSailRecorderUnregisterComposer
ea8b6003	libsnd3	cellSnd3Exit
eabc3d00	cellL10n	GB18030toUTF8
eac62795		_Cdivcc
eac7ca2c		ceilf4
eace53d6		_FDenorm
eadcb5ca	sceNpMatchingInt	sceNpMatchingCreateRoomWithoutGUI
eae879dc	cellImeJpUtility	cellImeJpConvertCancel
eb22bb86	cellRtc	cellRtcSetCurrentTick
eb26298c		gmtime
eb27885b	cellAuthDialogUtility	cellAuthDialogAbort
eb3b1212	cell_FreeType2	FT_Outline_Reverse
eb3dc670	cellL10n	UTF8toSJIS
eb40c9ec		rand_real2_TT800
eb41cc68	cellL10n	ARIBstoUCS2s
eb51aa38	cellPrintUtility	cellPrintUnloadAsync
eb5f2544	sceNp	sceNpCommerceGetProductName
eb685b83	cellL10n	UCS2stoUTF32s
eb6c50fb	cellSysutilAvconfExt	cellAudioInSetDeviceMode
eb6f95fb	cellCamera	cellCameraCtrlExtensionUnit
eb6fcff1	cellSysutilAvconfExt	cellAudioInRegisterDevice
eb76301c		_ZNSt15basic_streambufIcSt11char_traitsIcEE9pbackfailEi
eb7a3d84	sceNp	sceNpManagerGetChatRestrictionFlag
eb81a467	cellSync2	cellSync2MutexInitialize
eb8abe73		vwscanf
eb9c1e5e	cellHttp	cellHttpClientGetCookieStatus
eb9d78d8	cellSysutil	cellSysutilAvcGetLayoutMode
eb9df054	sceNp	sceNpCommerceGetCategoryInfo
eba8d4ec	cellSail	cellSailPlayerStop
ebae29c0	cellL10n	UCS2stoSBCSs
ebb3b2bd	cellDmux	cellDmuxFlushEs
ebb4e08a		hypotf
ebb8e70a	libvdec	cellVdecStartSeqExt
ebd4b51d		_ZNKSt8time_getIwSt19istreambuf_iteratorIwSt11char_traitsIwEEE11do_get_yearES3_S3_RSt8ios_baseRNSt5_IosbIiE8_IostateEPSt2tm
ebe5f72f	sysPrxForUser	sys_spu_image_import
ec0a1fbf	sceNp	sceNpBasicSendMessage
ec2e26b6	cellPesmUtility	cellPesmPrepareRec
ec324c8f	sceNpCommerce2	sceNpCommerce2GetContentRatingInfoFromGameProductInfo
ec43b983		_f_sqrtf
ec68442c	cellSpurs	cellSpursQueueGetDirection
ec7da0c8		_atan2f4fast
ec7de355	cellM2BCdec	_SceAdecCorrectPtsValue_mpmc
ec89a187	cellFontFT	cellFontFTGetRevisionFlags
ec9e7cb9		spu_thread_read_llong
eca056df		_Locale
eca938ca	cellSysutil	cellSysutilAvcSetAttribute
ecd503de	sceNp	sceNpBasicGetMessageEntryCount
ecdcf2ab	sys_fs	cellFsWrite
ecddba69		_WStodx
ece969c0		_ZTv0_n12_NSt10istrstreamD0Ev
ecf56150	cellSail	cellSailPlayerSetRendererVideo
ed05c265		sqrtf4
ed136702	cellSheap	cellKeySheapRwmDelete
ed20e079	cellSearchUtility	cellSearchGetMusicSelectionContextOfSingleTrack
ed30f1fa	cellAtracMulti	cellAtracMultiGetSecondBufferInfo
ed3da02b		_Znwjj
ed4a0148	cellPhotoUtility	cellPhotoExportFinalize
ed58e3ec	cellSail	cellSailAuReceiverFinalize
ed5d8dd6	cellSsl	BIO_ctrl
ed5d96af	cellSysutil	cellAudioOutGetConfiguration
ed6ec979		fsetpos
ed773f5f	cellSync	cellSyncRwmWrite
ed993147	cellHttp	cellHttpRequestAddHeader
ed9d1ac5		f_tanf
eda48c80		malloc_trim
eda86c48		copysignf4
edadd797	cellSysutil	cellSaveDataDelete2
edc34e1a	cellSysutil	cellDiscGameUnregisterDiscChangeCallback
eddcee2c		init_TT800
edec777d		_Ttotm
ee05b0c1	cellHttp	cellHttpClientGetUserAgent
ee0cc40c	sceNp	_sceNpSysutilClientMalloc
ee0db701		_Csubcr
ee204ac6		f_ceilf
ee2731d3	cellDDPdec	_SceAdecCorrectPtsValue_Ddp
ee303936		_Dsign
ee3b604d	cellFiber	cellFiberPpuInitializeScheduler
ee41e16a	cellRudp	cellRudpBind
ee530059	sceNp	sceNpCommerceGetSkuName
ee5b20d9	sceNp	sceNpScoreAbortTransaction
ee64cf8e	sceNp	sceNpMatchingGetRoomSearchFlag
ee6c6a39	cellL10n	UCS2stoBIG5s
ee724c99	cellSail	cellSailSourceFinalize
ee7528f3	cellSysutil	cellWebBrowserConfigSetRequestHook2
ee853baf		_ZNSt13basic_filebufIwSt11char_traitsIwEE4syncEv
ee94b99b	cellSail	cellSailDescriptorSetParameter
eeb810ec	cell_FreeType2	FT_Outline_Transform
eec22809	cellSail	cellSailSoundAdapterUpdateAvSync
eed82401		_f_logf
eede898c	cellImeJpUtility	cellImeJpConfirmPrediction
eeeb4f3e		_get_state_TT800
eef51be0	sceNpCommerce2	sceNpCommerce2ExecuteStoreBrowse
eef75113	sysPrxForUser	_sys_toupper
eeffc9a6		_wrename
ef110b6b		unlink
ef25075b		_FXbig
ef3efa34	sys_fs	cellFsFstat
ef4d8ad7	libvdec	cellVdecOpenExt
ef5a353d	cellSysutil	cellSaveDataListLoad
ef62751c		_ZNKSt8time_getIcSt19istreambuf_iteratorIcSt11char_traitsIcEEE13do_date_orderEv
ef645654	sceNpCommerce2	sceNpCommerce2GetGameProductInfo
ef666b52	sysBdMediaId	sys_get_bd_media_id
ef66c4b7	cellSpursJq	_cellSpursJobQueuePortCopyPushJobBody2
ef68c17c	sysPrxForUser	sys_prx_load_module_by_fd
ef6f90d8		_ZNKSt5ctypeIwE11do_scan_notEsPKwS2_
ef87a695	sysPrxForUser	sys_lwcond_signal
ef8eafcd	sceNpCommerce2	sceNpCommerce2DestroyGetProductInfoResult
ef959a6d		_ZThn8_NSt9strstreamD0Ev
ef9d42d5	cellGame	cellGameGetSizeKB
efbd9357	sceNp2	sceNpMatching2GetLobbyInfoList
efd00f54	cellGcmSys	cellGcmUnmapEaIoAddress
efddaf6c	cellSysconfPs1emu	cellSysconfPs1emu_EFDDAF6C
efeb2679	cellSpurs	_cellSpursWorkloadAttributeInitialize
effe5a16	sceNp2	sceNpMatching2GetLobbyMemberIdListLocal
efff8779	sceNp2	sceNpMatching2SendLobbyInvitation
f001a741		_ZNSt12strstreambufD1Ev
f00401d2		_ZNSt9basic_iosIcSt11char_traitsIcEED0Ev
f01ac471	cellSheap	cellKeySheapRwmNew
f01deff8		_ZNKSt7codecvtIwcSt9_MbstatetE5do_inERS0_PKcS4_RS4_PwS6_RS6_
f01e5fd4	libsynth2	cellSoundSynth2SetCoreAttr
f03dcc29	cellFont	cellFontInitializeWithRevision
f042b14f	sceNp	sceNpDrmIsAvailable2
f05df017		_ZNSt5ctypeIcE7_GetcatEPPKNSt6locale5facetE
f05df789	cellHttpUtil	cellHttpUtilCopyUri
f0645452	sys_net	_sys_net_lib_set_libnetctl_queue
f06a6415	cellSync	cellSyncBarrierNotify
f06eed36		wmemset
f0776a44		wcscmp
f0865182	cellPrintUtility	cellPrintLoadAsync2
f08ba0d0	cellNetCtl	cellNetCtlDisconnectGameInt
f0947035		ctanhf
